"Name","Ticker","Return Date 
(Daily)","Total Ret 
YTD 
(Daily) 
USD","Total Ret 
1 Day 
(Daily) 
USD","Total Ret 
1 Wk 
(Daily) 
USD","Total Ret 
1 Mo 
(Daily) 
USD","Total Ret 
2 Mo 
(Daily) 
USD","Total Ret 
3 Mo 
(Daily) 
USD","Total Ret 
6 Mo 
(Daily) 
USD","Total Ret 
1 Yr 
(Daily) 
USD","Total Ret 
Annlzd 2 Yr 
(Daily) 
USD","Total Ret 
Annlzd 3 Yr 
(Daily) 
USD","Total Ret 
Annlzd 5 Yr 
(Daily) 
USD","Total Ret 
Annlzd 10 Yr 
(Daily) 
USD","% Rank Ind YTD (Daily)","% Rank Ind 1 Mo (Daily)","% Rank Ind 3 Mo (Daily)","% Rank Ind 1 Yr (Daily)","% Rank Ind Ann 3 Yr (Daily)","% Rank Ind Ann 5 Yr (Daily)","% Rank Ind Ann 10 Yr (Daily)","Return Date 
(Mo-End)","Total Ret 
YTD 
(Mo-End) 
USD","Total Ret 
1 Mo 
(Mo-End) 
USD","Total Ret 
2 Mo 
(Mo-End) 
USD","Total Ret 
3 Mo 
(Mo-End) 
USD","Total Ret 
1 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 2 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 3 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 5 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 10 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 15 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 20 Yr 
(Mo-End) 
USD","Return Date 
(Qtr-End)","Total Ret 
1 Mo 
(Qtr-End) 
USD","Total Ret 
2 Mo 
(Qtr-End) 
USD","Total Ret 
3 Mo 
(Qtr-End) 
USD","Total Ret 
6 Mo 
(Qtr-End) 
USD","Total Ret 
YTD 
(Qtr-End) 
USD","Total Ret 
1 Yr 
(Qtr-End) 
USD","Total Ret 
Annlzd 2 Yr 
(Qtr-End) 
USD","Total Ret 
Annlzd 3 Yr 
(Qtr-End) 
USD","Total Ret 
Annlzd 5 Yr 
(Qtr-End) 
USD","Total Ret 
Annlzd 10 Yr 
(Qtr-End) 
USD"
"Federal Realty Investment Trust","FRT","2022-07-05","-27.38","-0.72","-1.44","-12.50","-16.71","-19.37","-27.17","-14.19","10.99","-5.76","-1.40","2.43","89.00","77.00","83.00","74.00","55.00","51.00","56.00","2022-06-30","-28.20","-15.80","-17.30","-20.69","-14.64","10.61","-5.56","-1.61","2.54","4.25","9.09","2022-06-30","-15.80","-17.30","-20.69","-28.20","-28.20","-14.64","10.61","-5.56","-1.61","2.54"
"FedEx Corp","FDX","2022-07-05","-10.49","2.68","-4.37","5.51","11.35","9.35","-11.68","-22.17","23.13","13.74","2.17","10.41","51.00","16.00","29.00","67.00","43.00","52.00","42.00","2022-06-30","-11.61","1.46","14.65","-1.53","-22.87","28.85","12.76","2.02","10.34","5.49","8.00","2022-06-30","1.46","14.65","-1.53","-11.61","-11.61","-22.87","28.85","12.76","2.02","10.34"
"Fidelity National Information Services Inc","FIS","2022-07-05","-12.10","1.52","0.77","-8.04","-5.10","-7.81","-17.67","-33.56","-15.27","-7.73","3.48","12.00","42.00","59.00","42.00","72.00","76.00","55.00","48.00","2022-06-30","-15.15","-11.83","-7.07","-8.25","-34.08","-15.89","-7.76","2.96","11.77","5.50","6.33","2022-06-30","-11.83","-7.07","-8.25","-15.15","-15.15","-34.08","-15.89","-7.76","2.96","11.77"
"Fifth Third Bancorp","FITB","2022-07-05","-21.24","-0.41","-2.41","-12.64","-10.48","-17.54","-26.13","-9.21","39.20","9.28","7.60","11.77","82.00","76.00","83.00","70.00","25.00","23.00","25.00","2022-06-30","-21.47","-14.02","-9.67","-21.24","-8.97","36.42","9.77","8.05","11.76","0.50","-1.45","2022-06-30","-14.02","-9.67","-21.24","-21.47","-21.47","-8.97","36.42","9.77","8.05","11.76"
"First Republic Bank","FRC","2022-07-05","-28.03","0.52","0.62","-3.64","-0.75","-7.14","-24.92","-21.77","19.70","14.58","8.20","16.58","90.00","48.00","58.00","86.00","15.00","21.00","10.00","2022-06-30","-29.94","-6.99","-3.36","-10.88","-22.46","17.35","14.54","8.16","16.21","","","2022-06-30","-6.99","-3.36","-10.88","-29.94","-29.94","-22.46","17.35","14.54","8.16","16.21"
"FirstEnergy Corp","FE","2022-07-05","-7.65","-4.32","-0.42","-10.15","-11.42","-18.48","-5.86","4.56","1.03","-1.11","9.13","0.81","61.00","80.00","89.00","51.00","72.00","37.00","85.00","2022-06-30","-5.82","-10.64","-10.46","-15.44","7.36","3.46","0.19","9.53","1.00","0.05","4.02","2022-06-30","-10.64","-10.46","-15.44","-5.82","-5.82","7.36","3.46","0.19","9.53","1.00"
"Fiserv Inc","FISV","2022-07-05","-9.33","1.65","3.85","-5.58","-5.46","-8.93","-13.15","-13.87","-2.13","-0.12","9.00","17.86","38.00","51.00","44.00","54.00","63.00","41.00","30.00","2022-06-30","-14.28","-11.19","-9.14","-12.26","-16.76","-4.53","-0.81","7.78","17.29","13.01","12.03","2022-06-30","-11.19","-9.14","-12.26","-14.28","-14.28","-16.76","-4.53","-0.81","7.78","17.29"
"Fleetcor Technologies Inc","FLT","2022-07-05","-4.54","-0.10","1.08","-12.31","-12.31","-16.69","-9.95","-17.66","-8.43","-9.86","8.01","19.73","17.00","63.00","38.00","37.00","66.00","34.00","17.00","2022-06-30","-6.13","-15.55","-15.79","-15.64","-17.95","-8.60","-9.22","7.82","19.62","","","2022-06-30","-15.55","-15.79","-15.64","-6.13","-6.13","-17.95","-8.60","-9.22","7.82","19.62"
"FMC Corp","FMC","2022-07-05","-4.41","-3.27","-3.08","-13.86","-11.84","-21.83","-3.63","-2.29","3.30","8.99","10.69","8.84","54.00","57.00","64.00","58.00","53.00","31.00","33.00","2022-06-30","-1.66","-12.27","-18.86","-18.26","0.81","5.54","10.75","11.39","9.14","12.43","15.29","2022-06-30","-12.27","-18.86","-18.26","-1.66","-1.66","0.81","5.54","10.75","11.39","9.14"
"Ford Motor Co","F","2022-07-05","-45.11","-1.06","-5.17","-17.04","-22.92","-28.57","-51.82","-22.97","37.87","5.42","3.28","5.33","89.00","75.00","84.00","61.00","51.00","43.00","58.00","2022-06-30","-45.45","-18.64","-21.40","-33.59","-23.08","37.11","5.11","3.37","5.26","3.64","0.52","2022-06-30","-18.64","-21.40","-33.59","-45.45","-45.45","-23.08","37.11","5.11","3.37","5.26"
"Fortinet Inc","FTNT","2022-07-05","-17.92","2.84","2.98","-0.55","3.68","-13.71","-2.80","18.93","45.98","55.21","50.17","28.45","37.00","27.00","40.00","10.00","4.00","3.00","9.00","2022-06-30","-21.29","-3.82","-2.11","-17.22","18.77","43.56","54.42","49.85","28.40","","","2022-06-30","-3.82","-2.11","-17.22","-21.29","-21.29","18.77","43.56","54.42","49.85","28.40"
"Fortive Corp","FTV","2022-07-05","-27.83","0.09","-0.02","-12.24","-9.97","-8.12","-23.86","-21.95","-0.51","-5.78","1.43","","58.00","60.00","41.00","52.00","73.00","53.00","","2022-06-30","-28.54","-11.96","-5.30","-10.64","-21.62","-0.56","-6.24","1.35","","","","2022-06-30","-11.96","-5.30","-10.64","-28.54","-28.54","-21.62","-0.56","-6.24","1.35",""
"Fortune Brands Home & Security Inc","FBHS","2022-07-05","-40.58","2.03","2.99","-11.14","-13.35","-15.28","-38.99","-35.35","1.86","5.28","0.65","11.47","88.00","59.00","66.00","82.00","58.00","59.00","39.00","2022-06-30","-43.46","-13.66","-15.56","-19.01","-38.80","-1.55","3.25","-0.23","11.61","","","2022-06-30","-13.66","-15.56","-19.01","-43.46","-43.46","-38.80","-1.55","3.25","-0.23","11.61"
"Fox Corp Class A","FOXA","2022-07-05","-9.46","0.30","1.41","-2.81","-9.22","-14.20","-11.17","-9.83","13.33","-1.88","","","41.00","41.00","50.00","43.00","41.00","","","2022-06-30","-12.20","-9.43","-10.27","-18.48","-12.09","11.09","-2.88","","","","","2022-06-30","-9.43","-10.27","-18.48","-12.20","-12.20","-12.09","11.09","-2.88","",""
"Fox Corp Class B","FOX","2022-07-05","-9.92","0.13","1.36","-3.22","-9.16","-13.84","-11.19","-12.04","9.04","-4.31","","","42.00","40.00","49.00","45.00","48.00","","","2022-06-30","-12.63","-9.20","-10.65","-18.14","-14.26","6.84","-5.22","","","","","2022-06-30","-9.20","-10.65","-18.14","-12.63","-12.63","-14.26","6.84","-5.22","",""
"Franklin Resources Inc","BEN","2022-07-05","-27.14","1.02","-2.31","-8.88","-3.71","-12.80","-27.94","-21.85","13.71","-8.37","-6.66","-0.34","71.00","63.00","57.00","68.00","79.00","76.00","72.00","2022-06-30","-28.67","-12.85","-4.03","-15.47","-23.54","11.01","-8.52","-6.77","-0.29","-0.81","5.37","2022-06-30","-12.85","-4.03","-15.47","-28.67","-28.67","-23.54","11.01","-8.52","-6.77","-0.29"
"Freeport-McMoRan Inc","FCX","2022-07-05","-33.96","-6.64","-11.44","-34.04","-31.23","-44.16","-33.88","-25.39","55.44","35.25","18.29","-0.75","60.00","66.00","68.00","53.00","18.00","18.00","51.00","2022-06-30","-29.16","-25.13","-27.84","-40.87","-19.94","60.45","37.12","20.24","0.24","-0.38","8.27","2022-06-30","-25.13","-27.84","-40.87","-29.16","-29.16","-19.94","60.45","37.12","20.24","0.24"
"Garmin Ltd","GRMN","2022-07-05","-25.57","1.48","1.80","-3.94","-7.42","-13.98","-23.83","-30.14","3.85","10.47","16.50","12.34","56.00","40.00","54.00","65.00","38.00","16.00","34.00","2022-06-30","-26.82","-6.29","-9.80","-16.55","-30.18","3.03","9.86","16.61","12.07","3.61","13.00","2022-06-30","-6.29","-9.80","-16.55","-26.82","-26.82","-30.18","3.03","9.86","16.61","12.07"
"Gartner Inc","IT","2022-07-05","-27.85","-1.26","0.75","-9.59","-7.07","-18.93","-20.45","-4.92","41.58","12.60","14.01","17.90","64.00","49.00","62.00","39.00","36.00","29.00","26.00","2022-06-30","-27.67","-7.84","-16.77","-18.70","-0.15","41.18","14.54","14.38","18.84","16.46","17.20","2022-06-30","-7.84","-16.77","-18.70","-27.67","-27.67","-0.15","41.18","14.54","14.38","18.84"
"Generac Holdings Inc","GNRC","2022-07-05","-38.43","-0.38","-0.15","-19.41","-16.82","-31.43","-30.57","-47.81","32.88","44.98","42.60","25.77","85.00","67.00","87.00","89.00","5.00","3.00","6.00","2022-06-30","-40.16","-14.77","-4.01","-29.16","-49.28","31.42","44.77","42.27","24.86","","","2022-06-30","-14.77","-4.01","-29.16","-40.16","-40.16","-49.28","31.42","44.77","42.27","24.86"
"General Dynamics Corp","GD","2022-07-05","4.69","-4.17","-2.13","-6.23","-9.80","-9.24","3.77","16.38","23.32","7.78","3.26","14.15","30.00","34.00","49.00","25.00","31.00","48.00","24.00","2022-06-30","7.91","-1.07","-5.93","-7.22","20.76","24.54","9.08","4.19","14.53","8.45","8.42","2022-06-30","-1.07","-5.93","-7.22","7.91","7.91","20.76","24.54","9.08","4.19","14.53"
"General Electric Co","GE","2022-07-05","-34.17","-2.38","-5.84","-19.31","-20.97","-31.07","-37.42","-41.66","7.17","-9.15","-20.32","-4.26","76.00","85.00","91.00","85.00","82.00","92.00","87.00","2022-06-30","-32.43","-18.57","-14.49","-30.33","-40.57","8.49","-8.37","-19.75","-4.35","-5.19","-1.46","2022-06-30","-18.57","-14.49","-30.33","-32.43","-32.43","-40.57","8.49","-8.37","-19.75","-4.35"
"General Mills Inc","GIS","2022-07-05","13.05","-0.84","6.96","9.88","6.22","9.40","10.71","28.18","13.51","14.42","9.20","9.11","15.00","13.00","17.00","11.00","22.00","25.00","36.00","2022-06-30","13.49","8.02","6.67","12.17","27.18","13.56","15.76","9.04","9.28","8.45","7.94","2022-06-30","8.02","6.67","12.17","13.49","13.49","27.18","13.56","15.76","9.04","9.28"
"General Motors Co","GM","2022-07-05","-44.79","0.56","-4.77","-13.93","-18.97","-21.85","-48.41","-45.10","13.25","-4.52","0.86","7.26","89.00","74.00","78.00","85.00","76.00","58.00","42.00","2022-06-30","-45.83","-17.89","-16.22","-27.39","-46.32","12.04","-5.13","0.57","7.54","","","2022-06-30","-17.89","-16.22","-27.39","-45.83","-45.83","-46.32","12.04","-5.13","0.57","7.54"
"Genuine Parts Co","GPC","2022-07-05","-2.26","1.42","-0.16","-0.52","4.48","7.28","-1.37","7.44","27.82","11.14","11.07","10.21","27.00","28.00","11.00","27.00","36.00","29.00","30.00","2022-06-30","-3.86","-2.07","2.96","6.25","7.87","26.72","11.28","9.87","10.29","8.50","8.40","2022-06-30","-2.07","2.96","6.25","-3.86","-3.86","7.87","26.72","11.28","9.87","10.29"
"Gilead Sciences Inc","GILD","2022-07-05","-12.13","-0.03","0.21","-0.60","2.80","5.56","-11.61","-5.89","-5.63","1.01","1.20","11.92","76.00","67.00","37.00","68.00","76.00","72.00","51.00","2022-06-30","-12.86","-3.56","5.39","5.20","-6.06","-6.36","1.23","1.08","11.89","9.80","15.92","2022-06-30","-3.56","5.39","5.20","-12.86","-12.86","-6.06","-6.36","1.23","1.08","11.89"
"Global Payments Inc","GPN","2022-07-05","-16.90","0.81","-1.34","-13.57","-10.97","-19.59","-23.28","-41.65","-18.60","-11.09","4.92","17.91","60.00","79.00","78.00","81.00","72.00","37.00","19.00","2022-06-30","-17.78","-15.38","-19.05","-18.96","-40.47","-18.59","-10.97","4.60","18.02","12.34","14.61","2022-06-30","-15.38","-19.05","-18.96","-17.78","-17.78","-40.47","-18.59","-10.97","4.60","18.02"
"Globe Life Inc","GL","2022-07-05","4.73","-2.79","-0.32","1.40","-1.72","-3.06","0.73","2.67","16.90","2.85","5.66","11.75","19.00","22.00","32.00","27.00","45.00","27.00","19.00","2022-06-30","4.43","-0.10","-0.62","-2.91","3.17","15.50","3.69","5.68","11.88","8.75","9.58","2022-06-30","-0.10","-0.62","-2.91","4.43","4.43","3.17","15.50","3.69","5.68","11.88"
"Halliburton Co","HAL","2022-07-05","27.37","-8.08","-12.96","-31.13","-20.93","-22.70","15.69","22.88","52.93","9.20","-6.02","1.58","23.00","83.00","71.00","24.00","16.00","35.00","16.00","2022-06-30","38.17","-22.57","-11.62","-16.87","37.07","56.69","12.59","-4.52","2.69","0.79","8.42","2022-06-30","-22.57","-11.62","-16.87","38.17","38.17","37.07","56.69","12.59","-4.52","2.69"
"Hasbro Inc","HAS","2022-07-05","-17.91","1.01","-2.40","-7.46","-10.76","-2.56","-19.13","-12.15","8.38","-5.46","-3.19","11.72","57.00","58.00","38.00","44.00","64.00","60.00","27.00","2022-06-30","-18.20","-8.77","-7.02","0.81","-10.47","7.95","-5.19","-3.16","11.85","8.61","11.03","2022-06-30","-8.77","-7.02","0.81","-18.20","-18.20","-10.47","7.95","-5.19","-3.16","11.85"
"HCA Healthcare Inc","HCA","2022-07-05","-32.39","-1.42","-1.84","-16.60","-22.77","-28.93","-32.93","-18.71","33.89","8.48","15.47","20.37","73.00","77.00","79.00","44.00","32.00","15.00","16.00","2022-06-30","-34.15","-19.86","-21.41","-32.72","-17.70","32.77","8.43","14.89","19.39","","","2022-06-30","-19.86","-21.41","-32.72","-34.15","-34.15","-17.70","32.77","8.43","14.89","19.39"
"Healthpeak Properties Inc","PEAK","2022-07-05","-25.33","-0.87","3.46","-8.16","-15.34","-22.42","-25.14","-17.54","0.73","-2.41","0.72","0.74","90.00","78.00","94.00","90.00","66.00","63.00","88.00","2022-06-30","-26.54","-12.73","-20.12","-23.65","-18.56","1.60","-2.18","0.58","0.64","4.55","5.68","2022-06-30","-12.73","-20.12","-23.65","-26.54","-26.54","-18.56","1.60","-2.18","0.58","0.64"
"Henry Schein Inc","HSIC","2022-07-05","-1.78","-1.24","0.17","-9.53","-8.74","-12.61","-3.60","0.24","13.54","3.26","1.03","9.34","53.00","75.00","70.00","42.00","53.00","41.00","33.00","2022-06-30","-1.02","-10.39","-5.38","-11.99","3.44","14.64","3.16","1.23","9.50","9.00","11.45","2022-06-30","-10.39","-5.38","-11.99","-1.02","-1.02","3.44","14.64","3.16","1.23","9.50"
"Hess Corp","HES","2022-07-05","33.65","-6.83","-13.04","-22.93","-10.04","-8.42","22.41","12.78","39.67","17.20","18.99","9.31","30.00","53.00","40.00","51.00","33.00","16.00","9.00","2022-06-30","44.12","-13.61","3.15","-0.68","22.76","44.51","19.76","20.44","10.28","4.71","7.63","2022-06-30","-13.61","3.15","-0.68","44.12","44.12","22.76","44.51","19.76","20.44","10.28"
"Hewlett Packard Enterprise Co","HPE","2022-07-05","-17.12","-1.00","-6.69","-14.12","-18.81","-18.04","-22.62","-9.52","21.06","-2.04","2.09","","44.00","84.00","71.00","44.00","55.00","40.00","","2022-06-30","-14.39","-14.23","-13.17","-19.93","-5.76","20.89","-0.58","2.99","","","","2022-06-30","-14.23","-13.17","-19.93","-14.39","-14.39","-5.76","20.89","-0.58","2.99",""
"Hilton Worldwide Holdings Inc","HLT","2022-07-05","-28.09","-0.85","-2.82","-21.20","-25.16","-25.98","-26.10","-11.54","22.69","3.84","13.10","","88.00","89.00","91.00","60.00","29.00","9.00","","2022-06-30","-28.46","-20.89","-28.14","-26.46","-7.49","23.26","4.66","12.86","","","","2022-06-30","-20.89","-28.14","-26.46","-28.46","-28.46","-7.49","23.26","4.66","12.86",""
"Hologic Inc","HOLX","2022-07-05","-8.32","0.07","0.59","-6.79","-6.13","-9.62","-0.81","3.66","10.14","13.54","9.22","14.30","26.00","60.00","39.00","15.00","34.00","44.00","46.00","2022-06-30","-9.48","-7.93","-3.74","-9.79","3.87","10.26","13.01","8.84","14.41","6.21","15.91","2022-06-30","-7.93","-3.74","-9.79","-9.48","-9.48","3.87","10.26","13.01","8.84","14.41"
"Honeywell International Inc","HON","2022-07-05","-16.53","-1.72","-2.19","-11.67","-12.53","-10.62","-17.54","-20.50","11.30","1.23","7.74","13.84","67.00","65.00","62.00","70.00","52.00","32.00","18.00","2022-06-30","-15.70","-10.23","-9.67","-10.17","-19.00","12.00","1.93","8.01","13.99","9.28","9.47","2022-06-30","-10.23","-9.67","-10.17","-15.70","-15.70","-19.00","12.00","1.93","8.01","13.99"
"Hormel Foods Corp","HRL","2022-07-05","-1.41","-0.25","1.08","5.50","-7.70","-8.44","-3.06","1.76","1.53","6.73","9.03","13.61","39.00","45.00","60.00","32.00","37.00","25.00","23.00","2022-06-30","-1.91","-2.69","-9.60","-7.61","1.30","1.09","7.39","8.68","13.51","12.56","11.80","2022-06-30","-2.69","-9.60","-7.61","-1.91","-1.91","1.30","1.09","7.39","8.68","13.51"
"Host Hotels & Resorts Inc","HST","2022-07-05","-8.51","0.70","-1.55","-22.76","-19.59","-16.47","-8.46","-7.77","20.54","-3.47","-0.49","2.99","56.00","90.00","75.00","45.00","38.00","37.00","42.00","2022-06-30","-9.32","-21.26","-22.65","-18.99","-7.72","20.89","-3.41","-0.16","3.14","0.14","4.07","2022-06-30","-21.26","-22.65","-18.99","-9.32","-9.32","-7.72","20.89","-3.41","-0.16","3.14"
"Howmet Aerospace Inc","HWM","2022-07-05","-2.17","-2.20","-2.45","-15.10","-12.20","-9.67","-6.54","-9.47","42.71","9.32","8.48","","23.00","67.00","58.00","44.00","33.00","26.00","","2022-06-30","-1.07","-12.08","-7.77","-12.44","-8.53","41.04","10.09","9.03","","","","2022-06-30","-12.08","-7.77","-12.44","-1.07","-1.07","-8.53","41.04","10.09","9.03",""
"HP Inc","HPQ","2022-07-05","-14.95","-1.04","-8.42","-20.15","-16.14","-11.69","-17.57","5.81","39.55","17.05","14.74","9.68","44.00","84.00","42.00","23.00","22.00","17.00","33.00","2022-06-30","-11.65","-14.96","-9.83","-9.01","11.71","40.65","19.15","15.76","10.04","1.30","6.69","2022-06-30","-14.96","-9.83","-9.01","-11.65","-11.65","11.71","40.65","19.15","15.76","10.04"
"Humana Inc","HUM","2022-07-05","2.29","-1.26","2.49","7.07","9.15","6.88","4.09","5.34","10.50","22.03","14.88","20.46","46.00","16.00","21.00","73.00","55.00","55.00","59.00","2022-06-30","1.25","3.22","5.47","7.74","6.40","10.53","21.52","14.81","20.16","14.87","18.76","2022-06-30","3.22","5.47","7.74","1.25","1.25","6.40","10.53","21.52","14.81","20.16"
"Huntington Bancshares Inc","HBAN","2022-07-05","-19.33","0.25","-1.22","-9.60","-9.74","-14.51","-24.24","-11.18","24.57","0.06","1.57","9.63","80.00","70.00","77.00","73.00","61.00","48.00","34.00","2022-06-30","-19.97","-12.21","-7.34","-16.66","-11.39","21.08","0.06","1.85","9.59","-1.75","0.52","2022-06-30","-12.21","-7.34","-16.66","-19.97","-19.97","-11.39","21.08","0.06","1.85","9.59"
"Huntington Ingalls Industries Inc","HII","2022-07-05","13.64","-5.02","-3.37","-1.40","-3.96","4.93","13.49","1.21","12.47","-1.11","3.48","19.07","23.00","19.00","17.00","36.00","47.00","44.00","12.00","2022-06-30","17.91","3.50","2.94","9.81","5.58","14.05","0.91","4.94","19.73","","","2022-06-30","3.50","2.94","9.81","17.91","17.91","5.58","14.05","0.91","4.94","19.73"
"IDEX Corp","IEX","2022-07-05","-21.47","0.42","1.99","-5.49","-2.49","-3.69","-19.78","-15.55","9.32","3.55","11.32","17.51","57.00","40.00","38.00","55.00","51.00","22.00","13.00","2022-06-30","-22.66","-5.18","-4.00","-4.95","-16.45","8.45","2.96","11.09","17.58","11.59","13.88","2022-06-30","-5.18","-4.00","-4.95","-22.66","-22.66","-16.45","8.45","2.96","11.09","17.58"
"IDEXX Laboratories Inc","IDXX","2022-07-05","-44.28","2.35","5.06","-1.55","-4.74","-32.69","-37.12","-43.40","4.69","9.62","17.85","22.53","71.00","43.00","80.00","60.00","45.00","25.00","17.00","2022-06-30","-46.73","-10.44","-18.53","-35.89","-44.47","3.07","8.40","16.79","21.99","19.69","22.02","2022-06-30","-10.44","-18.53","-35.89","-46.73","-46.73","-44.47","3.07","8.40","16.79","21.99"
"Illinois Tool Works Inc","ITW","2022-07-05","-25.00","-0.13","0.49","-11.52","-11.67","-10.92","-24.95","-16.87","4.89","9.89","6.94","15.01","63.00","66.00","58.00","56.00","36.00","30.00","20.00","2022-06-30","-25.17","-11.82","-6.92","-12.38","-16.30","4.70","9.12","7.23","14.95","9.74","9.82","2022-06-30","-11.82","-6.92","-12.38","-25.17","-25.17","-16.30","4.70","9.12","7.23","14.95"
"Illumina Inc","ILMN","2022-07-05","-49.26","1.04","2.98","-17.15","-33.83","-46.95","-47.53","-59.34","-28.07","-20.09","2.06","16.79","77.00","86.00","89.00","69.00","76.00","56.00","32.00","2022-06-30","-51.54","-23.02","-37.85","-47.24","-61.04","-29.45","-20.59","1.22","16.40","15.85","22.17","2022-06-30","-23.02","-37.85","-47.24","-51.54","-51.54","-61.04","-29.45","-20.59","1.22","16.40"
"Incyte Corp","INCY","2022-07-05","7.97","2.03","4.79","7.15","2.55","-1.80","12.49","-5.18","-13.72","-2.41","-9.19","12.16","12.00","40.00","23.00","17.00","37.00","44.00","21.00","2022-06-30","3.50","0.11","1.35","-4.34","-9.70","-14.52","-3.66","-9.61","12.84","18.44","12.45","2022-06-30","0.11","1.35","-4.34","3.50","3.50","-9.70","-14.52","-3.66","-9.61","12.84"
"Ingersoll Rand Inc","IR","2022-07-05","-32.96","-2.03","-3.20","-15.17","-8.94","-14.43","-29.94","-14.59","20.76","6.36","13.72","","74.00","66.00","66.00","50.00","41.00","16.00","","2022-06-30","-31.92","-10.75","-4.23","-16.39","-13.67","22.42","6.79","14.29","","","","2022-06-30","-10.75","-4.23","-16.39","-31.92","-31.92","-13.67","22.42","6.79","14.29",""
"Intel Corp","INTC","2022-07-05","-27.34","0.96","-2.89","-15.44","-17.74","-23.01","-30.54","-32.85","-18.30","-5.36","4.67","6.08","44.00","55.00","61.00","73.00","88.00","64.00","73.00","2022-06-30","-25.94","-15.78","-13.34","-23.78","-30.82","-18.04","-4.66","5.38","6.20","5.34","5.47","2022-06-30","-15.78","-13.34","-23.78","-25.94","-25.94","-30.82","-18.04","-4.66","5.38","6.20"
"Intercontinental Exchange Inc","ICE","2022-07-05","-29.24","0.83","-0.75","-4.50","-5.15","-26.15","-26.90","-18.00","3.43","3.71","8.99","14.47","92.00","80.00","96.00","81.00","69.00","64.00","52.00","2022-06-30","-30.69","-7.78","-18.47","-28.53","-19.58","2.76","4.43","8.64","14.14","8.61","","2022-06-30","-7.78","-18.47","-28.53","-30.69","-30.69","-19.58","2.76","4.43","8.64","14.14"
"International Business Machines Corp","IBM","2022-07-05","5.42","-2.48","-2.99","-2.52","2.46","8.05","1.95","7.46","14.53","4.96","2.74","0.19","14.00","21.00","10.00","29.00","51.00","56.00","75.00","2022-06-30","8.10","1.69","8.04","9.86","5.08","15.31","6.60","3.13","0.35","4.86","5.71","2022-06-30","1.69","8.04","9.86","8.10","8.10","5.08","15.31","6.60","3.13","0.35"
"International Flavors & Fragrances Inc","IFF","2022-07-05","-20.03","-0.30","1.89","-9.72","-2.49","-7.50","-16.86","-18.62","-0.69","-4.06","-0.06","10.08","59.00","61.00","56.00","61.00","74.00","62.00","43.00","2022-06-30","-19.88","-9.28","-1.15","-8.70","-18.15","1.18","-4.00","-0.14","10.14","7.26","8.05","2022-06-30","-9.28","-1.15","-8.70","-19.88","-19.88","-18.15","1.18","-4.00","-0.14","10.14"
"International Paper Co","IP","2022-07-05","-9.46","-0.88","-1.72","-11.64","-12.55","-8.10","-12.64","-24.71","16.79","4.64","-0.94","7.86","53.00","76.00","57.00","76.00","55.00","63.00","52.00","2022-06-30","-8.99","-13.66","-8.62","-8.36","-24.34","17.29","5.23","-0.82","8.12","3.65","2.53","2022-06-30","-13.66","-8.62","-8.36","-8.99","-8.99","-24.34","17.29","5.23","-0.82","8.12"
"Intuit Inc","INTU","2022-07-05","-37.57","3.07","3.61","-2.13","-2.35","-19.18","-32.36","-19.05","15.20","14.60","25.48","21.37","58.00","42.00","46.00","35.00","30.00","15.00","15.00","2022-06-30","-39.87","-7.00","-7.95","-19.70","-20.83","14.80","14.51","24.40","21.04","18.85","14.92","2022-06-30","-7.00","-7.95","-19.70","-39.87","-39.87","-20.83","14.80","14.51","24.40","21.04"
